Data_Medicao;Precipitacao_total_diario(AUT)(mm);Pressao_atmosferica_media_diario(AUT)(mB);Temperatura_ponto_orvalho_media_diario(AUT)(°C);Temperatura_maxima_diario(AUT)(°C);Temperatura_minima_diario(AUT)(°C);Umidade_relativa_do_ar_media_diario(AUT)(%);Vento_velocidade_media_diario(AUT)(m/s)
04/02/2023;3,4;924,6;17,3;27,2;20,1;71,1;3,6
05/02/2023;10,6;924,7;18,3;28;21;71,8;2,3
06/02/2023;10,2;924,8;18,2;28;20,4;75,6;1,8
07/02/2023;6,4;925,5;18,4;28,2;19,5;82,8;1,3
08/02/2023;45,6;925,2;17,6;28,5;19,3;76,4;1,8
09/02/2023;0;925,4;17,3;30,9;18,3;73,1;1,6
10/02/2023;10,2;925,3;17,8;30,2;19,8;72,7;2,2
11/02/2023;0,6;925,5;17,8;25,6;19,4;81,6;1,3
12/02/2023;26;924,7;17,9;28,5;19,7;80,2;1,7
13/02/2023;30,8;924,5;17,7;29;18,7;74,2;1,9
14/02/2023;7;923,6;17,5;30,3;20;67,4;2,2
15/02/2023;2,2;921,4;17,7;31,1;20,1;69,3;2,7
16/02/2023;12,8;919,2;17,6;29,2;18,6;70,3;3,2
17/02/2023;32,6;920,4;17,5;29,2;19,1;69,1;2,8
18/02/2023;13,2;924,9;18,9;26,8;20,4;82,9;1,6
19/02/2023;50,6;928,5;16,7;20,3;17,5;88,2;2,4
20/02/2023;4,2;926,5;17,6;31,5;18;77,7;1,5
21/02/2023;60,4;926,2;17,6;28,9;17,7;76,1;1,7
22/02/2023;18,2;928,4;17,6;28,1;18,6;78,6;1,2
23/02/2023;3,8;928,6;18,1;28,6;19,5;78,2;1,6
24/02/2023;6,6;925,6;18;29,2;19,4;72,3;1,8
25/02/2023;0;924,2;18,1;30;20,6;68,8;1,9
26/02/2023;0,8;926,4;17,1;30,2;20,9;60,9;2
27/02/2023;0;929,2;18,6;28,7;21,6;73,7;1,8
28/02/2023;1,6;930,1;18,4;28,3;21,1;80,5;1,6
01/03/2023;12,2;927,9;16,7;30,4;18;72,1;1,4
02/03/2023;1,2;925,9;17,2;31,4;19,3;69,5;1,8
03/03/2023;0;925,4;17,5;32;21,2;66;1,3
04/03/2023;0,8;925,7;18,7;28;21,9;72,9;1,6
05/03/2023;0,6;923,6;16,7;28,8;20;65,5;2,5
06/03/2023;12,8;922,4;16,1;29,6;18,6;65,8;1,8
07/03/2023;0;924,3;14,6;30;20,1;56,9;1,7
08/03/2023;2,2;925,8;15,6;31,1;19,4;64,4;1,1
09/03/2023;4,8;926,6;17,4;31,5;19,1;73,4;0,8
10/03/2023;31,4;926,6;18,2;31,1;18,7;79,8;1,4
11/03/2023;58,4;925,8;17,8;26,2;18,6;82,3;1
12/03/2023;30,4;926,3;19;24,5;19,3;89,5;1,5
13/03/2023;19;927;18,5;27,6;19,4;84,5;1,7
14/03/2023;36,6;927,5;18,9;28,1;18,6;83;1,6
15/03/2023;3,8;927,4;17,6;28,2;19,1;75,1;2,1
16/03/2023;0;926,8;16,4;29,8;19,4;69,1;2,4
17/03/2023;0;927,2;15,5;29,6;18,2;67,4;2,3
18/03/2023;0;927,2;15,6;30,5;18,1;66,8;1,7
19/03/2023;0;926,7;16,8;30,6;19,7;67,5;1,5
20/03/2023;0,6;926,2;17;32,6;19,8;66,9;1,2
21/03/2023;0,8;927,4;16;31,1;19,3;63,5;1,6
22/03/2023;0;929,3;16,3;31;19;66,8;1,7
23/03/2023;0;929,2;15,8;31,2;18,8;64,3;2
24/03/2023;0;927,4;16,2;31,5;19,3;61,7;1,6
25/03/2023;0;927;16,5;31,7;19,8;65;1
26/03/2023;0;926;17,1;32;19,9;62,7;1,7
27/03/2023;2;927,5;17,5;28,2;19,8;79,2;1,7
28/03/2023;0;927,8;16,1;27,4;18,9;72,7;2,1
29/03/2023;0;926,8;16,9;30;19,5;72,9;1,5
30/03/2023;17,2;927,1;16,3;30,1;19,1;62,4;1,6
31/03/2023;0;926,1;17,4;29,6;19,8;73,8;1,5
01/04/2023;12;925;16,3;30,5;18,5;70,1;1,3
02/04/2023;0,2;927,6;13,8;24,3;17,2;70,3;2,3
03/04/2023;0;927,1;14,2;27,2;15,4;70,2;1,8
04/04/2023;0;925,8;15,4;29;18,2;68,6;1,6
05/04/2023;0;926;15,3;28,5;17,7;69,8;1,4
06/04/2023;0;926,6;15,4;26,1;18,6;70,1;2,1
07/04/2023;2,2;925,5;16,9;22,4;18;82,5;1,5
08/04/2023;2,8;926,8;17,2;22,3;18,8;84,1;1,6
09/04/2023;0,8;929,2;15;23;17,8;75,4;2,4
10/04/2023;0;930;12,8;26,3;15,6;67;2,5
11/04/2023;0;928,1;14,4;27,2;16;70,9;1,6
12/04/2023;0;925,7;16,4;28,8;17,6;72,8;1,4
13/04/2023;3,4;923,7;16,6;29,2;18,2;69,9;1,5
14/04/2023;10,8;923,9;17;25,2;18,2;75,8;1,4
15/04/2023;6,4;926,4;16,8;24,3;18;79,9;1,9
16/04/2023;0,8;926,3;15,8;27,6;18,1;71,8;1,6
17/04/2023;0;920,7;16,7;28,3;18,8;73,2;2
18/04/2023;7,6;917;18,1;25,2;19,5;78,7;2,7
19/04/2023;52,2;919,4;13,9;24,6;17,6;68;2,7
20/04/2023;0;926,2;8,2;22,5;14,5;55,2;2
21/04/2023;0;929,5;9,2;24;12,4;63,3;2,3
22/04/2023;0;929,6;12,4;24,9;13,9;71,8;2
23/04/2023;0;930,1;13,7;26,5;16,6;69,7;2,2
24/04/2023;0;930,8;12,3;26,6;15,8;66,3;2
25/04/2023;null;929,8;12,9;26,6;15,2;66,3;1,5
26/04/2023;0;927,1;15,2;23,6;17,3;77,1;1,4
27/04/2023;0,8;925,1;15,4;25,1;18;74,6;1,8
28/04/2023;6,4;927,4;14,4;18,8;15,9;83,7;1,3
29/04/2023;0,2;928,4;14,4;25,1;15,7;77,3;2,1
30/04/2023;0;927,9;15,4;27,6;17,9;71,8;1,8
01/05/2023;0;926,8;15,6;27,6;18,3;70,1;1,4
02/05/2023;0;926;16,1;28,2;18,4;74,3;1,5
03/05/2023;9,8;926,4;15,9;27,3;17,9;73,4;1,2
04/05/2023;0;927,6;15,3;28,4;19;66,5;1,4
05/05/2023;0;929,7;16,1;29,2;18,6;68,5;0,9
06/05/2023;0;929,8;16,5;26,7;18,9;73,8;1,6
07/05/2023;0;928,3;15,9;28;18,2;71,1;1,4
08/05/2023;0;928,3;15,5;28,2;17,9;67,3;1,2
09/05/2023;0;928,4;16;27,4;18,5;70,6;1,2
10/05/2023;3,2;927,9;17;22,2;18,8;85,5;1,2
11/05/2023;13,4;925,7;13,5;24,7;17,1;71,2;1,6
12/05/2023;0;927,8;11,1;21,2;15;70,9;2
13/05/2023;null;null;null;21;13,2;68,2;null
14/05/2023;0;930,2;9,8;23,8;12,7;65,5;1,1
15/05/2023;0,2;930,4;8,6;23,5;12;62,6;0,6
16/05/2023;0;929,6;7,5;24;11,1;57,7;1,2
17/05/2023;0;930,4;10,4;21,3;13,3;69,5;1,7
18/05/2023;0,2;931,2;10,3;22,4;12,3;70,5;1,7
19/05/2023;0;930,3;10,5;23;12,8;69,7;1,9
20/05/2023;0;929,2;10,3;24,8;12,4;68,2;1,5
21/05/2023;null;927,8;10,1;24,7;12,1;64;0,5
22/05/2023;null;929,3;10,6;25,1;13,5;60,5;0,9
23/05/2023;0;930,8;11;25,8;13,9;62,9;0,7
24/05/2023;0;930,5;12,7;24,9;14,1;69,3;1,3
25/05/2023;0,2;930,9;14,2;26,3;15,9;72,5;1,5
26/05/2023;0;930,2;12,3;27,3;15,2;62,7;1,3
27/05/2023;0;929,1;12,6;27,1;15,7;62;1,3
28/05/2023;null;null;null;23,1;null;74,7;null
29/05/2023;12;930,1;13,4;19,5;15,3;81,8;1,9
30/05/2023;0;931,6;12,2;19,4;14,4;77,2;2,5
31/05/2023;13,2;929,7;14,4;16,4;15,2;92;1,1
01/06/2023;20,2;930,9;13,4;21;14,8;80,3;0,9
02/06/2023;0;930,9;12,6;21;14,7;75,3;1,5
03/06/2023;0;930,6;12,4;24,6;14,5;72,3;1,6
04/06/2023;0,2;931,3;11,2;25,3;12,8;66,8;0,8
05/06/2023;0,2;931,3;10,5;25,2;12,6;65,8;0,6
06/06/2023;0;931,2;11,5;23,1;12,8;71,6;1,3
07/06/2023;0,2;931,4;10,8;24;12,1;70,3;1,3
08/06/2023;0;931,2;11;24,4;13,2;65,8;0,7
09/06/2023;0;929,4;10,5;25,2;13;61,3;1,5
10/06/2023;0;928,6;9,3;26;15,1;51;1,7
11/06/2023;0;927,1;8,8;27,1;17;45;1,9
12/06/2023;0;928,1;13,1;27,7;16;68,2;1,4
13/06/2023;0;931,7;13,7;18,5;15,9;82;2,1
14/06/2023;8,2;930,7;14;16,8;14,9;88,9;0,7
15/06/2023;11,6;928,6;14,8;18,2;15,5;90,2;1,3
16/06/2023;4;928,5;11,7;16,8;12,8;82,5;3,3
17/06/2023;0;930,8;8;18,8;9,5;71,7;1,6
18/06/2023;0;931,9;9,4;19,5;11,3;73,9;1,4
19/06/2023;0;933,9;9,8;21;11,5;74;1,9
20/06/2023;0;932,8;9,8;23,1;13;67,7;2
21/06/2023;0,2;930,5;9,7;24;11,2;66,5;1
22/06/2023;0;929,6;10;24,9;12,3;62,8;1,2
23/06/2023;0;928,7;10,7;24,9;13,4;62,3;1,1
24/06/2023;0;929;10,9;26,5;14,3;59;0,8
25/06/2023;0;930,5;11,4;27;14,5;60;0,5
26/06/2023;0;930,3;10;27,1;14,4;56,6;0,7
27/06/2023;null;929,8;9;25,5;15;49,4;1,4
28/06/2023;0;930,2;10;25,8;14,7;53,4;1,7
29/06/2023;0;932,6;11,9;22,8;15,5;66;1,4
30/06/2023;0,8;933,5;12,8;22,3;15,6;75,5;1,8
01/07/2023;0;931,2;12,4;23,6;14,6;73,9;1,6
02/07/2023;0;930;10,6;21,6;13,7;69,3;1
03/07/2023;0;932,2;9,8;19,5;12,9;70,5;2,1
04/07/2023;0;931,9;9,1;22,2;10,7;70;1,9
05/07/2023;0,2;931,4;8,6;23,4;10,5;65,6;1,6
06/07/2023;0;929,3;7,7;24,4;11,4;56,7;1
07/07/2023;null;927,7;6,4;24,4;13,5;44,2;1,4
08/07/2023;null;925,4;7,4;25,9;13,8;46;1,7
09/07/2023;null;null;null;22,8;16,8;76,3;null
10/07/2023;null;928,2;14,7;22,8;15,5;80,5;1,1
11/07/2023;0,2;926,8;15;27,5;16,3;73,7;1
12/07/2023;0;923,4;12,6;28,3;17,1;63;2
13/07/2023;0,2;920,3;6,4;25,5;17,8;39,9;4,8
14/07/2023;null;null;null;19,7;16,5;49,5;null
15/07/2023;0;929,6;7,5;20,8;10,1;66,9;1,9
16/07/2023;0;928,4;8,6;24,5;10,2;66,3;0,8
17/07/2023;null;null;null;26,3;12;61,6;null
18/07/2023;null;932,5;12,9;17,9;15,2;81,7;1,7
19/07/2023;0;937,2;12,2;18;14,2;81,5;2
20/07/2023;0;937,6;11,5;22;14,3;72,7;2,9
21/07/2023;0;935,9;12,3;25;14,4;72,2;2
22/07/2023;0;934,2;11,8;22,8;13,8;72,9;1,6
23/07/2023;0;934,3;10,5;26,5;12,6;63,2;0,9
24/07/2023;0;933,4;9,3;27;13,8;54;1
25/07/2023;null;930,1;9,2;26,4;14,5;47,6;0,9
26/07/2023;0;929,1;10,3;27,2;15,1;53,5;1,1
27/07/2023;0;931;12,6;27,4;15,6;65,2;1,2
28/07/2023;0;931,7;13,4;27,3;16,5;68,3;2
29/07/2023;4,6;933,2;11,7;19,5;14,8;79,2;2,6
30/07/2023;0;933,6;11;20,7;12,9;75,6;1,9
31/07/2023;0;933;12,4;25,5;14,6;72,3;1,8
01/08/2023;0;932,6;12,5;25,3;15,3;69,5;1,5
02/08/2023;0;931,4;11,5;29,2;13,7;64,3;1,1
03/08/2023;0;930;10,4;29,4;14,8;54,1;0,9
04/08/2023;0;930;10,9;26;13,8;62,5;0,9
05/08/2023;null;null;null;28,7;16,5;45,9;null
06/08/2023;0;930,5;10,2;30,4;13,8;53,7;1,2
07/08/2023;0;929,6;9;30,3;17,1;43,9;1,4
08/08/2023;0,2;934;13,4;19,4;16,4;77;2,6
09/08/2023;7;931,8;14,4;25,4;15,8;78,9;2,6
10/08/2023;0,8;928,6;14,1;26,6;15,6;70,6;2,1
11/08/2023;0;928,2;13;31,4;16,5;63,2;1,9
12/08/2023;1,2;929,2;13,3;27,1;15,3;71,4;1,6
13/08/2023;0,2;931,5;12,7;18,1;15,7;79,6;2,1
14/08/2023;0;931,5;12,5;18,1;13,5;82,3;1,6
15/08/2023;0;930,7;14,6;25,9;15,1;77,1;1,7
16/08/2023;0;930,9;14,9;27,5;17,6;69,9;1,5
17/08/2023;0;928,5;12,3;28,9;16,4;57,4;1,1
18/08/2023;0;923,6;10,9;29,5;16,9;49,7;1,6
19/08/2023;0;921,9;9,9;25,7;19,3;46,9;2,8
20/08/2023;0;923,7;11,3;25,9;15,8;61,5;1,6
21/08/2023;0;923,7;11,5;27,1;17,6;54,7;2,5
22/08/2023;0;923,5;10,1;30,4;15,3;52;1,6
23/08/2023;null;921;7;32,3;21,4;28,8;2,4
24/08/2023;0;920,7;9,4;32,2;23,2;36,7;2,9
25/08/2023;null;923,4;14,1;23,8;17,4;75;2,1
26/08/2023;null;926,9;11,6;15,8;13;85,9;2,6
27/08/2023;null;930,2;9,2;13;11,1;85,4;2,2
28/08/2023;null;931,1;10,5;16,1;11,1;84,9;1,6
29/08/2023;null;930,3;12;23,2;13,1;75,9;1,7
30/08/2023;null;927,6;12,1;26,4;14,3;70,9;1,4
31/08/2023;null;928,9;10,1;27;12,4;62,6;1,2
01/09/2023;null;928,6;10,7;28,6;12,7;59,8;1,2
02/09/2023;null;926,3;15,4;30,3;16,8;70,8;1,9
03/09/2023;null;926,5;17;31,5;17,9;69,8;1,9
04/09/2023;null;925,2;16,8;31,5;21,2;57,1;2,3
05/09/2023;null;929,3;15,6;28,1;21,2;69;2,5
06/09/2023;null;934,1;13,3;20,2;15,9;78,1;2,7
07/09/2023;null;932,4;13,2;26,8;15,2;72,5;2,5
08/09/2023;null;927,9;12,2;30,4;15;60,8;1,9
09/09/2023;null;928,2;13,8;27,3;19,1;60,3;1,6
10/09/2023;null;929,9;14,2;26,4;18,5;65,9;1,6
11/09/2023;null;928,4;13,6;31,1;17,8;60,4;1,7
12/09/2023;null;927,1;8,5;31,2;18,5;37,7;1,4
13/09/2023;null;923,6;9,6;33;18,4;38,7;1,9
14/09/2023;0,2;925,1;13,3;28,9;20,8;66;2,3
15/09/2023;19,6;929,3;11;22,5;13,4;73;2,1
16/09/2023;0;927,5;12,4;30;13,2;64,8;1,5
17/09/2023;0;927,4;12,2;33,4;17,7;52,4;1,2
18/09/2023;0;927,8;12,6;33,3;20;45,8;1,4
19/09/2023;0;927,1;12,1;33,4;22,2;44;1,3
20/09/2023;0;928,1;13,3;31,4;18,9;56,5;1,7
21/09/2023;0;926,7;15,4;31,9;17,7;68,5;1,7
22/09/2023;0;924,8;14,3;34,5;18,7;58,6;1,4
23/09/2023;0;924,8;13,9;34,8;19,8;51,9;1,2
24/09/2023;0;923,3;11,8;36,4;20,9;39,5;1,2
25/09/2023;0;924,2;17,4;35;20,4;68,5;2,2
26/09/2023;0;921,4;16,1;35,5;20,5;57,1;2
27/09/2023;0;919,6;17,3;33,8;24,5;58,4;2,8
28/09/2023;27,2;927,2;12,7;21;13,9;79,7;2,8
29/09/2023;null;null;null;23,6;null;70,9;null
30/09/2023;0;926,9;15,3;28,8;16,7;75,5;2,1
01/10/2023;52;924,3;17,7;23;18,3;89,7;1,4
02/10/2023;13,6;923,3;15,5;21,7;16,6;84,5;1,1
03/10/2023;0,6;923,1;15,9;29,5;15,9;76,8;1,4
04/10/2023;0;921;17,8;30;18,1;77,4;1,9
05/10/2023;35,6;921,1;17,7;31,2;18,8;78,2;1,9
06/10/2023;3,4;924,1;17,9;32,9;18,1;69,7;1,5
07/10/2023;0;924,8;18,8;31,5;23,4;66,8;2,6
08/10/2023;34,6;925,4;19,1;26,6;18,5;86,4;1,3
09/10/2023;77,2;925,9;16,7;25,4;19,4;78,9;2,7
10/10/2023;0;929,2;14,9;24,9;17,1;76,2;2,2
11/10/2023;0,2;925,5;15,1;32,7;17,5;61;2,3
12/10/2023;0;922,3;18,5;27,8;21,4;76,5;1
13/10/2023;21,4;927,6;14,5;20,3;16,6;84;2
14/10/2023;0,2;931,2;12,7;18,9;14,2;81,1;2,4
15/10/2023;0;930,7;14,5;28,2;15,2;76,4;2,1
16/10/2023;0;927,4;16,6;32,7;17,8;67;1,7
17/10/2023;27,2;927,7;17;25,7;18,3;78,5;2,2
18/10/2023;4,2;928,6;15,5;22,4;18;78,2;2
19/10/2023;0,2;929,5;13,8;19,4;16,1;80,1;2,2
20/10/2023;0;928,6;14;22,8;15,7;79,5;2,2
21/10/2023;0;929;14,4;23;16,4;77,8;2,1
22/10/2023;0;928,1;14,6;28,4;17,2;71,5;2,2
23/10/2023;0;925,3;15,2;32,5;17,8;66,2;1,8
24/10/2023;0;921,5;15,7;33,5;20;57,4;2,1
25/10/2023;0,2;921,4;16,6;26,9;20,5;73;1,6
26/10/2023;12,8;920,5;16,2;24,8;18;79,3;1,5
27/10/2023;0;922,6;16,5;28,7;17,6;76,8;1,6
28/10/2023;9;922;17,4;28,5;18,8;71;2,3
29/10/2023;7;921,4;18,6;29,1;19,8;75;2,8
30/10/2023;31,4;922,7;18,6;29,9;21;69,3;2,2
31/10/2023;0,2;922,5;18,8;28,4;23,1;73,6;1,3
01/11/2023;14,6;924,3;16,4;22,9;18,5;80,1;1,7
02/11/2023;0;924,5;15;22,9;16,7;77,5;1,8
03/11/2023;0;920,2;17,7;30,5;18,2;76;2,2
04/11/2023;11,6;920,9;12,3;27;19,1;57;2,9
05/11/2023;0;926,2;10,3;24,4;15,2;58,9;2
06/11/2023;0;929,2;10,2;26,5;14,1;61,3;2,8
07/11/2023;0;929;12,1;28,6;15,1;64,3;2,5
08/11/2023;0;926,8;11,2;33,5;15,2;52,8;1,7
09/11/2023;0;925;13,5;33;19,7;46,4;1,7
10/11/2023;0;926,3;17;32,4;20,2;67,4;2
11/11/2023;0;923,7;14,4;34,5;20,3;52,8;1,9
12/11/2023;0;922,4;12,3;36,7;22,8;37,7;1,6
13/11/2023;0;922,3;13,2;37,4;23,8;38;2,1
14/11/2023;0;922,3;17,3;37,5;23,1;60,4;2,3
15/11/2023;0;922,9;17,5;36,2;21,5;62;2,1
16/11/2023;51,2;921,4;17;31,7;19;60;2,1
17/11/2023;0;920,4;17,3;35,8;23,4;53,5;1,7
18/11/2023;0;920,1;18,6;34,5;25;54,6;2,9
19/11/2023;19;924,5;18,7;29,7;20,4;82,2;1,9
20/11/2023;16,8;925,7;17,6;26,8;18,9;80,2;2,1
21/11/2023;null;null;null;null;20;null;null
22/11/2023;null;null;null;null;null;null;null
23/11/2023;5,4;924,1;18,8;29,1;21,9;71;2,4
24/11/2023;4;929,7;15,7;21,2;18,8;82;2,5
25/11/2023;1,4;929,7;12,4;18;15,8;78;2,4
26/11/2023;null;null;null;null;15,4;null;null
27/11/2023;null;null;null;null;null;null;null
28/11/2023;null;null;null;null;null;64,7;null
29/11/2023;26,6;923,5;18,2;27,4;19,5;78,7;2,7
30/11/2023;10,2;923,4;17,9;30,3;19,9;68,5;2,6
01/12/2023;0;924,6;18,2;31,8;20,7;67,9;1,3
02/12/2023;0;923,1;16,9;34,1;19,6;62,1;1,4
03/12/2023;0;921,9;16,8;35;21,4;55;1,2
04/12/2023;0;924,3;17,5;33,2;20,9;66,5;2,1
05/12/2023;3;927,5;17,9;29,3;20,3;71,6;1,7
06/12/2023;0;926;17,6;32,5;21,9;60,5;1,7
07/12/2023;0;924;17,4;34,1;24,1;52,9;1,8
08/12/2023;9,8;925,6;17,3;31,1;20,3;65,9;2,4
09/12/2023;0;927,6;15,5;22,4;17,5;77,3;2,5
10/12/2023;0;925,9;14,9;28,1;17,8;70,1;2,6
11/12/2023;12,8;924;16,9;27,6;18,3;77,6;1,7
12/12/2023;0,2;927,9;14,9;25,7;17,8;71;1,9
13/12/2023;0;925,9;15,6;30,1;16,8;68,8;2,2
14/12/2023;0;924,3;16,5;33;20,6;59,6;1,9
15/12/2023;0;924,7;16,4;33,9;20,8;56,2;1,3
16/12/2023;0;925,3;18,5;34,5;21,8;65,5;1,5
17/12/2023;7,4;924,3;17,6;32,5;21,9;65;1,8
18/12/2023;13,2;922,1;14,8;33,5;18,8;55,9;1,9
19/12/2023;0;921,2;15,8;32,2;19,6;63;2,6
20/12/2023;0;923,2;14,2;29,6;18,5;61,1;2,9
21/12/2023;0;924,5;16;31,1;19,1;65,1;2,1
22/12/2023;0;924,5;18,1;32;21;67;2,1
23/12/2023;7,4;924,2;18,2;31,1;20,7;71,2;1,5
24/12/2023;31,6;924;17,3;30,8;19,4;66,4;2
25/12/2023;0;924;17;33,3;21,7;57,3;1,8
26/12/2023;0;924,3;17,6;29,3;24,5;64,6;1,9
27/12/2023;1;927,2;13;27,2;18,1;59,6;2,5
28/12/2023;0;925,9;13,9;32,3;17,3;58,4;2,2
29/12/2023;0;923,1;14,7;34,7;19,6;50,7;2
30/12/2023;3,6;925,4;15,9;29,8;19,9;68,3;1,9
31/12/2023;2;926,6;14,6;25;17,8;68,8;2,9
01/01/2024;0;925,7;14,9;26,5;18,3;67,1;2,4
02/01/2024;0;923,9;16,3;30,9;19,4;67,8;2
03/01/2024;0,2;922,6;17,9;31,5;20,2;73,8;2
04/01/2024;11,2;923,2;18,5;25,6;19,4;83,1;1,8
05/01/2024;10,4;923,9;17,1;29,2;19;74,1;1,6
06/01/2024;0;924,5;16,5;29,6;19,4;67,8;1,9
07/01/2024;0;924,2;16,8;33,7;19,7;63,3;1,8
08/01/2024;0;923,8;17,5;34,1;21,5;63,3;1,8
09/01/2024;11;925,1;17,2;34,1;19,5;65;1,5
10/01/2024;32,2;924,9;18,1;34,1;20,3;63,5;1,4
11/01/2024;54,4;923,8;18,6;31,3;20,4;69,7;2,3
12/01/2024;0,4;922,9;19,4;29,3;22,2;76,3;2
13/01/2024;69;926,3;18,7;24;20,1;86,5;1,8
14/01/2024;0;926,5;16,7;32,5;18,3;66,8;1,5
15/01/2024;0;925,6;18,7;31,5;22,4;65,3;2,2
16/01/2024;0;925,5;18,1;33;23,7;57,3;2,5
17/01/2024;0;925,9;18,9;33,3;25,1;61,8;2,2
18/01/2024;9,8;925;19,8;34,3;22,5;69,8;1,8
19/01/2024;2,8;923,8;18,3;31,1;21;67,2;2,6
20/01/2024;2,4;922;19,2;27,7;22,2;76,2;3,2
21/01/2024;26,2;923,5;18,6;27,6;20,3;82,8;1,9
22/01/2024;16,8;926,5;17;26,2;18,8;77,8;2,1
23/01/2024;9,2;925,5;16;20,2;17,7;84,9;2,5
24/01/2024;22,4;923,3;14,9;24,9;16;76,8;2,5
25/01/2024;0,4;923,7;15,2;22,7;16,7;81,9;2,5
26/01/2024;1,8;924,9;14,8;24,4;16;77,6;2,3
27/01/2024;0,2;924,8;16,4;28,3;17,6;77,3;1,4
28/01/2024;1,6;925,6;16,5;26;18,8;77,5;1,1
29/01/2024;13,6;925,1;15,2;29,3;16,7;65,6;1,5
30/01/2024;0;924,4;14,5;32,1;18,8;54,5;1,3
31/01/2024;0;925,7;16,6;29,3;21,4;68,1;1,1
01/02/2024;11,4;927,7;16;28,1;17,3;73,1;1,4
02/02/2024;13,8;929,4;17;25,9;18,5;79,9;1,7
03/02/2024;14,2;928,9;17,8;27,5;17,8;76,9;1,2
04/02/2024;0;928,2;16,9;29,6;20;70,5;1,1
05/02/2024;6,6;927,2;14,7;31,5;17,6;61;1,2
06/02/2024;0;928;16,4;30,7;19,9;61,5;1,4
07/02/2024;0;926,4;17,2;31,7;19,7;66,8;1,2
08/02/2024;0;925,3;17,3;33,1;20,1;65,2;1,4
09/02/2024;0;926,4;17,4;32,9;20,3;65,3;2,1
10/02/2024;0;928;17,4;32,3;21,3;63,7;2,2
11/02/2024;0;928;17,1;33,4;20,5;61,9;1,5
12/02/2024;0;928,5;17,3;31,6;22,4;58,7;2,6
13/02/2024;0;927,5;17,2;33,4;22,9;55,7;2,5
14/02/2024;71,4;927,5;19,4;28,8;20,1;83,4;1,9
15/02/2024;11,4;927,6;18;23,6;19,7;85,9;2
16/02/2024;1,2;926,6;16,8;27,9;18,2;76,9;1,3
17/02/2024;0;924,7;16,5;29,3;18,5;71,5;1,7
18/02/2024;0;923,3;17,2;29,4;19,6;77,3;1,3
19/02/2024;19,8;921,2;17,6;29,8;17,6;75,6;1,2
20/02/2024;0,8;919,8;18,5;28,8;20,6;80,8;1,7
21/02/2024;3,8;920,6;18,2;29,4;19,8;80,7;1,5
22/02/2024;22,2;921,6;18,4;31,1;19,7;75,3;1,9
23/02/2024;0;925;18,3;32,7;21,2;67,4;1,6
24/02/2024;2,2;928,8;19,8;29,3;22,1;78,2;0,9
25/02/2024;8;930,4;19,7;31,3;21,1;76,2;1,5
26/02/2024;0;928,9;19,1;29,4;21,6;73,5;2,2
27/02/2024;0;924,9;18,9;31,9;21,7;65,4;2,2
28/02/2024;0;924,3;20,1;31,5;23,3;71,7;1,3
29/02/2024;24,8;925,3;19,6;32,6;22,1;70,7;1,1
01/03/2024;0,2;924,8;18,7;30,8;22,1;69,9;1,8
02/03/2024;0,6;925,8;16,1;29,5;19,9;65,6;2,1
03/03/2024;0;924,8;17,3;32,9;19,7;67,6;2
04/03/2024;0;924,5;18,2;33,3;20,1;67,5;1,5
05/03/2024;0,4;925,2;19,1;31,7;21,2;74,3;1,7
06/03/2024;70,2;926,5;19;28,9;19,8;78;1,4
07/03/2024;0;928,7;18,7;29,4;20,8;75,1;2,1
08/03/2024;0;927,6;19,6;30,2;21,9;77,8;2,3
09/03/2024;32,6;924,8;20,4;31,2;21,3;77,6;2
10/03/2024;2,6;924,9;20,3;28,3;22,4;81,1;2,1
11/03/2024;16,6;928;16,8;29,2;19,2;69,6;2,1
12/03/2024;0,2;928,5;16,4;29,3;18,1;71;1,8
13/03/2024;0;927,2;18,1;33,4;20,6;70,5;1,7
14/03/2024;0;926,2;18,9;34,1;21,2;67,5;1,6
15/03/2024;0;924,2;17,7;34,2;22,3;56,6;1,4
16/03/2024;0;922,7;18,2;34,1;23,4;55,4;1,3
17/03/2024;0;923,7;18,7;34,1;25,1;56,6;1,8
18/03/2024;0;924,7;20,1;31,5;22,3;75,5;1,3
19/03/2024;63;923,9;20,4;31,9;21;78,8;1,1
20/03/2024;19,2;921,9;20,1;32,5;19,9;72,2;1,3
21/03/2024;0;921,8;19,3;32,1;23,4;64;2,7
22/03/2024;7;927,5;18,3;27,9;20,2;85,8;2,2
23/03/2024;4,6;930,5;15,3;18,8;16,9;86,5;2,7
24/03/2024;34;928,5;16,5;24,5;16,5;86,2;1,8
25/03/2024;0;925,7;17,1;28,7;17,6;75;1,5
26/03/2024;0;927;16;26,6;17,9;74,5;1,6
27/03/2024;0;928,8;15,8;21,6;18,8;78,7;1,9
28/03/2024;6;929,4;17,6;21,3;17,9;91;1,2
29/03/2024;12,8;928,4;18,2;26,1;19,3;80,4;1
30/03/2024;0;926,9;17,6;29,8;20,1;72,8;1,3
31/03/2024;0,2;926;14,5;30,4;17,7;63,9;1,1
01/04/2024;0;925,5;14,5;30,5;17,4;65,7;1
02/04/2024;0,8;924,4;15,3;30,3;18,9;63,6;1,2
03/04/2024;0;925,7;16,7;30,7;19,5;65,9;1
04/04/2024;0;926,7;17,7;32,5;19,4;69,9;1,3
05/04/2024;0;null;null;26;19,9;80,5;null
06/04/2024;null;927,6;16,7;27,3;19,7;69,8;2,1
